mean0,mean1,mean2,mean3,mean4,mean5,mean6,mean7,mean8,mean9,mean10,mean11,mean12,mean13,mean14,mean15,mean16,mean17,mean18,mean19,var0,var1,var2,var3,var4,var5,var6,var7,var8,var9,var10,var11,var12,var13,var14,var15,var16,var17,var18,var19,median0,median1,median2,median3,median4,median5,median6,median7,median8,median9,median10,median11,median12,median13,median14,median15,median16,median17,median18,median19,min0,min1,min2,min3,min4,min5,min6,min7,min8,min9,min10,min11,min12,min13,min14,min15,min16,min17,min18,min19,max0,max1,max2,max3,max4,max5,max6,max7,max8,max9,max10,max11,max12,max13,max14,max15,max16,max17,max18,max19,kurtosis0,kurtosis1,kurtosis2,kurtosis3,kurtosis4,kurtosis5,kurtosis6,kurtosis7,kurtosis8,kurtosis9,kurtosis10,kurtosis11,kurtosis12,kurtosis13,kurtosis14,kurtosis15,kurtosis16,kurtosis17,kurtosis18,kurtosis19,mean_diff0,mean_diff1,mean_diff2,mean_diff3,mean_diff4,mean_diff5,mean_diff6,mean_diff7,mean_diff8,mean_diff9,mean_diff10,mean_diff11,mean_diff12,mean_diff13,mean_diff14,mean_diff15,mean_diff16,mean_diff17,mean_diff18,mean_diff19,var_diff0,var_diff1,var_diff2,var_diff3,var_diff4,var_diff5,var_diff6,var_diff7,var_diff8,var_diff9,var_diff10,var_diff11,var_diff12,var_diff13,var_diff14,var_diff15,var_diff16,var_diff17,var_diff18,var_diff19,scenes
0.541902027,-0.451504005,-0.255736299,0.894504621,-0.562930766,0.121807599,-0.842070291,-1.248927211,-0.518211223,-1.188422266,-0.346386164,-0.778962687,0.226249992,0.207267357,-0.6301678,0.263542571,-0.234659476,0.3181844,-1.393243795,-1.215176557,-0.218655675,-0.316011586,0.249401133,0.207734517,-0.057018855,0.319884539,-0.124177378,-0.087191127,0.007843745,0.285874398,0.05822039,0.429276629,0.239164783,0.059478782,-0.038159619,0.241730444,0.309825458,0.479163572,0.558328114,0.15896497,0.539208477,-0.465574944,-0.176134967,0.933237148,-0.497407228,0.137488308,-0.815592714,-1.266529729,-0.488225032,-1.185049877,-0.309672396,-0.784942577,0.205056508,0.138370869,-0.617716321,0.342219426,-0.155107098,0.332888962,-1.392429709,-1.221443351,0.799398827,0.436805987,-0.767372996,0.35255606,-0.397013493,-0.785138751,-0.723337247,-0.869122494,0.02462301,-0.822070426,0.112410951,-0.890061697,-0.010631735,0.588587364,-1.128365823,-1.303591987,-0.10581369,-0.543736517,-0.887198218,-0.439779812,0.736333543,-0.889687438,-0.599308431,0.672447114,-0.3409714,-0.053697658,-0.743057753,0.163295011,-0.682794924,-1.333733919,-0.374257553,-0.07998915,1.094703228,0.639648344,-0.243264139,-0.542058624,0.556561296,0.591888189,0.561428755,1.19259731,-0.216938499,-0.333114393,0.146929467,-0.613714556,-0.099570469,-0.150906949,-0.007686799,0.2636157,-0.664307144,-0.833283905,-0.769782902,-0.459005602,0.264789293,0.216794165,0.042170767,0.379777104,-0.311847443,0.043566322,0.308270403,0.35035611,-0.615612985,-0.534108729,0.932332815,-0.093730681,0.257132975,0.689856047,1.607078714,2.383772122,0.423801801,0.025665487,0.041917108,-0.373293252,-0.853200688,-0.529389765,0.159019687,-0.618306564,-0.216868863,0.04860412,0.069185031,0.383921298,0.172426595,0.599788695,0.357599304,0.767392764,0.644755816,0.940190056,0.849446442,0.891751376,0.874830168,0.838464287,0.646796498,1.261295044,1.083137476,1.081679784,0.931419711,1.001121002,1.242279467,1.311974319,1.123740552,1.031793776,market
0.693437412,-0.8580941,-0.249553535,0.371240702,-0.268065847,-0.740351551,-0.919911461,-1.119455975,-0.673784835,-0.911312287,-0.572069009,0.309435504,-0.258704433,-0.389518227,-0.868764353,-0.408811945,-0.343032923,-0.682785965,-0.675016554,-1.003160571,-0.698235281,-0.443630292,-0.72623433,0.203690518,-0.107238277,0.285317663,-0.063396695,0.009065835,0.041238219,-0.036405088,0.282759197,0.503557333,0.276928694,0.141683545,-0.075494993,0.176650355,0.370219633,0.173749795,0.62529549,0.263309437,0.700429607,-0.816282722,-0.298837589,0.453553161,-0.241498802,-0.743760891,-0.90573548,-1.147944826,-0.652268634,-0.901660562,-0.593428435,0.289390131,-0.29341222,-0.370687453,-0.838893091,-0.391178802,-0.37054218,-0.623574243,-0.636436546,-0.982534668,0.957761443,0.310162861,0.862591764,0.455329461,0.106704289,-1.253239379,-0.706263991,-0.667149259,-0.143497698,-1.093671383,-0.566621014,-0.491218335,-1.348913272,-0.11879326,-0.553455127,-0.171165966,-0.360706488,-0.753540433,-0.720354504,-1.040528914,0.421278539,-1.481976639,-0.629175531,-0.016737085,-0.464891138,-0.752150255,-1.18072025,-1.088530874,-0.759349139,-1.142378629,-0.647722865,0.693202276,0.700120156,0.027663201,-0.674554632,0.360336336,0.512675753,-0.462240526,0.942195561,0.186822611,-0.304236611,-0.325094599,-0.557665172,-0.717160641,-0.362006955,-0.285377207,-0.525596168,-0.572936481,-0.567780336,-0.519912674,-0.968950812,-0.111337799,0.665059882,-0.568815599,-0.462516898,-0.205317881,-0.003580635,-0.284889763,0.297921772,0.042928288,-0.50225498,-0.442355973,0.504428624,-0.612831579,0.096802761,1.117418447,0.314761837,-1.331585319,-0.984029566,0.512066464,-1.589507537,-1.308244897,0.749297234,0.618543312,0.088149388,-0.567622786,1.335836742,0.35121266,-2.730543763,-0.701837745,-0.364686889,-0.132591212,-0.32771052,0.032793033,0.21005382,0.266915762,0.37274071,0.037499595,0.108071176,0.185017135,0.340032243,0.214805009,0.676077272,0.393695842,0.179558461,0.58415916,0.604363295,0.73857821,1.042262572,0.458173735,market
-2.379527018,-0.799647322,-1.533021369,1.091247233,-2.042086045,0.990648496,2.843053265,-2.649064569,-1.657790525,1.695537499,1.117827406,-2.526801479,1.547459771,0.847424202,1.382942847,1.090897154,-2.379989905,2.124076149,1.808392856,-0.329149247,-0.264231639,-0.324404257,-0.386856758,-0.504022494,-0.022944549,-0.062460783,0.150605679,0.397569579,0.186634573,0.307536726,-0.457845028,-0.352515157,-0.313775013,-0.1556663,0.002412083,0.321541715,-0.244053466,-0.219708385,-0.081295326,0.078727508,-2.351273787,-0.74353897,-1.574209064,1.188654914,-2.061762548,1.021123089,2.870159257,-2.670175869,-1.664398914,1.677079173,1.107818074,-2.526552558,1.5230561,0.895189659,1.363307065,1.08538009,-2.372693883,2.148599942,1.810907955,-0.337038393,-1.501374584,0.233172466,-0.614187488,0.632191157,-0.744341144,0.607294687,1.531527694,-1.437341009,-0.966647706,1.414383123,1.101697862,-0.933123153,1.273260255,-0.069058306,-0.026094015,0.605410669,-2.481812622,1.046130314,0.402354693,-0.306291876,-2.658753925,-0.608559479,-1.338721608,-0.390516944,-1.61535681,0.276399048,1.904166847,-1.179260842,-1.384580431,1.79620806,0.765345668,-2.007180688,0.937194455,0.395209044,0.543960046,0.391942834,-1.456373707,0.774976494,0.840631934,-0.224577685,-0.378508253,-0.312716402,-0.664514679,-0.35601493,-0.672174717,-0.39473601,-0.031956807,-0.094063568,-0.561103678,-0.57025256,-0.23939331,-0.450420616,-0.546282622,-0.290427539,0.008489206,-0.443623806,0.577570287,-0.151373798,-0.218499502,-0.275933256,0.053895133,-0.269274761,-1.018635777,-0.231593462,-0.443049726,0.128026695,1.008881019,-0.770356024,-2.035387,-1.009616272,-1.593960376,-1.133247152,1.223235013,1.327556757,-0.019536898,0.123441818,0.725223835,0.702024279,0.923798232,0.731775358,-0.645047574,-0.295575875,-0.494869942,-0.394922287,-0.042746161,-0.146973372,0.142899519,-0.281327674,-0.027702048,0.348980236,-0.249554818,-0.215864817,-0.258600541,0.472301222,-0.000313232,0.335985642,-0.173318915,-0.139285338,0.229041522,0.429054255,supermarket
1.194091865,0.024171413,0.038273203,0.976312004,0.765001637,-0.56890685,0.056281841,0.217280296,-0.205628962,-0.818551453,-1.540032151,-0.814382379,-1.260644409,-0.788817822,-0.631922568,-0.29731307,0.982638202,0.170238134,0.760428053,0.620624834,0.409822181,-0.642200423,-0.011098094,0.486562638,2.119471704,0.583338612,-0.427144812,0.701983448,1.613334239,0.499414468,0.855580335,-0.216460442,1.019323335,-0.01190803,-0.448391921,0.001400913,0.295944665,-0.100188273,0.146203751,-0.519564259,1.178105683,0.027026953,-0.058330897,0.87102615,0.954927973,-0.529253478,0.015161358,0.106699448,-0.256097354,-0.787301595,-1.677035529,-0.772445612,-1.339268705,-0.781054455,-0.661719695,-0.26257648,0.951315458,0.138104179,0.92035326,0.630969372,1.200459914,0.505830061,0.565760238,1.173912056,0.130325607,-1.754456434,0.227535816,0.522959098,-1.45704691,-1.347649821,-0.812390476,-2.011571564,-1.541808182,-0.794873943,0.188812627,-0.867724649,1.266422104,0.541591496,0.228112912,0.808779076,0.937868058,-0.514297648,-0.095179942,1.190792517,1.417470954,-0.820233931,0.225022044,2.197887832,0.854771036,-0.826006857,0.118298606,-1.045886289,-0.109792752,-0.192698527,-0.958279891,0.059839245,1.098248033,0.169477004,0.319299144,-0.299884591,-0.360979975,-0.301233834,-0.608054599,-0.62605365,-0.461086864,0.007211104,-0.070150039,1.107539815,0.132383988,-0.396096772,-0.203325207,0.083758215,-0.089775135,-0.092551972,-0.847678938,-0.342301541,-0.568725919,-0.252370845,-0.44221633,-0.441156282,-0.196848594,-0.624903944,-0.291789449,0.078111659,-2.691162172,-1.907829025,-1.192845686,-0.676471085,1.619377709,0.698190884,0.579073692,0.027050135,-0.978567516,-0.22187384,1.161164208,0.061523418,-0.747344166,1.600084649,1.71680018,0.700228938,-0.062840688,-0.3821629,-0.466456691,0.17647134,0.161304546,0.352841357,0.025711772,-0.205962466,0.596278013,0.170378062,0.360068543,-0.013394784,-0.131857078,0.337582571,-0.666100483,-0.663988432,0.061120052,-0.653109036,-0.23881132,-0.418999561,busystreet
-3.224224586,0.269293892,-0.246266807,-0.445599422,-0.982254991,2.011103229,-0.068258264,1.384824041,1.969831293,1.179535259,1.418606321,0.331740345,3.270413872,-1.001723191,1.672735045,1.640986569,0.187918905,2.643126277,-0.468829986,3.421192288,-0.311515148,-0.751789709,0.671043248,0.165477752,0.148809346,-0.266517335,-0.52116312,-0.381348735,-0.569079412,-0.692680167,-0.855679943,-0.754252597,-0.505658657,-0.843349649,-0.671311627,-0.27924647,-1.032852577,-0.933804292,-0.793603633,-0.821047223,-3.238760212,0.197125059,-0.106412615,-0.508988896,-1.183107345,2.070764223,-0.088949971,1.388765974,1.984254014,1.113461836,1.382597907,0.373836559,3.218354802,-1.062135701,1.706020899,1.677938711,0.188601994,2.659823824,-0.468049243,3.448144027,-1.999553445,0.648369498,-1.19335902,-0.281699073,0.081912187,1.898965062,0.421239925,0.622080677,1.751742829,1.816260439,1.602869728,1.090841059,2.741882801,0.69873784,1.686780032,1.497378772,1.094222918,1.612358906,0.858254427,2.642296306,-3.254757334,0.158933749,-0.535850394,-0.050578035,-0.346876351,1.081285641,-0.125096418,1.135010199,1.494896437,0.967155212,0.383406829,0.442303977,2.69141405,-1.124364472,0.53538553,0.909368,-0.96593114,1.108608883,-1.116415424,0.926874703,-0.333229812,-0.278772321,-0.127471743,-0.525908348,-0.473944363,-0.590964448,-0.258915245,-0.188909242,-0.150276633,-0.693390383,-0.579402404,-0.105139946,0.339206467,-0.549874954,-0.147582181,-0.236164313,-0.578559648,0.19313872,-0.612559236,-0.401857508,-0.863944304,-0.47128958,1.307053819,-1.296567667,0.88222277,2.4528835,0.761018018,0.303874171,1.286452029,0.248348581,-0.40025181,1.191440589,-0.225858693,1.133423633,1.235535923,-1.548378584,0.270996781,0.91264967,-1.411946323,-1.338341252,-0.383732537,-0.452272664,0.441683972,-0.457432776,-0.50731328,-0.112265225,0.248753611,0.150232743,0.350859054,-0.414944864,-0.460929595,-0.388136042,-0.627085417,-0.196796072,-0.317986551,-0.033182291,-0.644218468,-0.797131072,-0.5462148,-0.921410438,park
-0.415973192,1.380085498,2.047211529,-0.627430752,0.618996549,0.012720247,-0.042476759,0.356394725,-0.189436852,-0.216637553,-0.977921862,0.782720255,-0.585035198,-0.444178432,-0.502456715,-0.636252892,0.367392466,-0.688517299,1.615688932,1.119474231,-0.930048875,-0.819607069,-0.79473868,-0.349319919,-1.134398815,-0.87302065,-0.55656412,-0.935326514,-1.011236593,-0.813123856,-0.805444049,-0.448304802,0.560678454,0.896057409,-0.211267856,0.068224896,0.80104316,0.960958038,0.06014333,-0.259022796,-0.40325407,1.398256369,1.989108351,-0.731860405,0.608750808,0.015715419,-0.045415103,0.317687027,-0.252912792,-0.246031364,-0.929614091,0.791281876,-0.576855585,-0.507947868,-0.56620806,-0.625619493,0.518286625,-0.714658292,1.630421848,1.052568764,0.22599736,0.676641774,1.529953998,0.230948184,1.234189317,0.688015076,0.861035564,-0.721152589,0.384733514,0.623458473,-0.248511405,0.28969838,0.087280201,0.00176415,-0.012595447,-0.113859935,0.450288525,-0.513471635,1.109850695,1.183723381,-0.682240507,0.529439741,0.916786704,1.039157406,-0.390757834,-0.082610813,-0.016285305,-0.726912875,-1.229214206,-0.443849018,-0.996113668,-0.088803573,-0.38719285,-0.591237106,-0.489143313,-1.096603441,-0.072154482,-0.508643103,0.747701445,0.204425251,-0.086434581,-0.224747158,0.782735388,0.988943649,-0.160367687,0.094674866,-0.417125267,1.219505526,-0.645546887,-0.520915063,-0.27692896,-0.596191892,-1.112324189,-1.022177132,-0.331090581,-0.825117755,-0.886054404,-0.53316536,-0.963152795,-0.702104518,-0.694052686,-0.036609665,1.050036918,-2.010915648,0.260738498,-1.730042805,-0.538661019,0.122749457,-0.386149186,1.894213621,0.075829468,1.770154008,1.267852677,-0.990594986,-1.580907805,-2.866660763,-0.354950568,-0.392321903,1.216383485,2.332881513,-0.762574157,-0.84758464,-0.571628375,-0.405914322,-0.902374231,-1.025221884,-0.823697037,-0.824621328,-1.233050088,-1.241480463,-1.125273992,-1.005895115,-1.166863134,-1.394397124,-1.244812015,-1.082155099,-1.041340894,-0.860590263,-0.651315229,-0.796219146,train-ter
0.340042034,-0.930994757,-0.113634563,0.39428308,1.273507475,-0.326325677,-0.160676463,-0.362448632,-1.064486545,-0.713383692,-0.664519886,0.708057911,-0.123934947,0.47050577,-0.786846414,0.04012258,1.332599784,-0.885211386,0.054678361,-1.026986097,0.77311325,1.845294346,1.199046235,1.810529423,1.979215402,1.987403913,2.243623529,1.521508686,3.081040552,1.82708711,1.352802549,3.169056966,2.019913,2.188850102,1.516576452,1.870454139,2.34739038,1.897362424,2.463117253,1.973241382,0.340483082,-0.794762376,-0.063710814,0.383503213,1.253898413,-0.370193256,-0.09243979,-0.373796969,-1.14139648,-0.65281135,-0.683268956,0.712999172,-0.077167403,0.44907569,-0.751066912,-0.006076055,1.311766772,-0.89209787,-0.018741857,-1.08471145,0.398050443,-0.408517687,-1.690193924,-0.365321583,-0.710004057,-1.153689652,-0.847793094,-0.760250048,-1.913559136,-1.751196084,-1.061018833,-1.380860953,-1.302855659,-0.293874028,-2.079731354,-0.821919793,-0.57870249,-1.055173905,-1.241929779,-1.745532493,1.065033092,-0.044851008,-0.122780954,1.122986105,1.749837278,0.465365634,0.591640243,1.140533966,0.939833555,-0.398802778,0.152028325,2.636630785,0.149649117,1.374923927,0.212667882,2.540168638,4.052102133,0.464850511,2.447225155,1.599979674,-0.284230607,-0.324640631,-0.201762848,-0.515628092,-0.138396876,-0.558466552,-0.806987071,-0.456051006,-0.3492763,-0.456120705,-0.501805887,-0.292449017,-0.647530404,-0.714854334,-0.506129883,0.263769923,0.891919682,-0.324856643,-0.024888763,1.247220569,-0.953465192,-0.877476327,1.262225304,-0.169563457,0.031993007,0.773606937,0.149076359,-2.024111389,-1.847035276,0.605075729,0.974558718,0.179258589,-2.419775026,-1.719899272,0.237066129,0.883223171,2.031116937,2.219659892,0.970841876,-1.469171769,2.476987544,3.225364664,2.501856318,2.919042978,3.327166554,3.398931597,3.034078635,2.816302987,3.375240629,2.338111012,2.931832795,3.615356888,3.147724098,3.176509649,2.789108878,2.759557305,3.205715768,2.704946199,2.755932089,2.951730935,restaurant
0.924163842,-0.380193176,-0.253187276,0.259880769,1.09773762,-0.92868021,-0.052106063,0.102628614,-0.575725372,0.227035255,-0.067670567,0.335684951,-1.133910505,-0.815574419,-0.647959792,-1.061137669,0.156438481,-0.265643259,1.33106574,0.840814774,0.076941682,0.947440116,-0.288203158,-0.109678883,0.144637384,-0.296654284,1.489323348,1.21036889,0.004791894,1.237782375,0.12678319,-0.202120536,-0.126107779,-0.004786901,-0.131266434,1.467194953,-0.506566286,-0.182023828,-0.414913942,1.253445047,0.824079688,-0.77996778,-0.189031715,0.336420536,1.164631896,-0.956465769,-0.381853642,0.38694777,-0.650028477,-0.002099261,-0.026875499,0.178362478,-1.05823879,-0.653088547,-0.577875224,-0.669440259,0.100323107,-0.33459265,1.357443161,0.439013099,1.138484206,0.287637049,0.210870182,-0.156570978,-0.316454795,-1.211150131,0.071607499,-0.985692638,-0.784000163,0.344145573,-0.579729759,1.328292772,-1.026026269,-1.115716163,-0.363115216,-1.63052361,0.377569764,0.292028264,0.880524073,0.832580737,0.905302946,0.232981477,-0.413474011,0.118626206,0.944490684,-0.634725109,1.141926672,0.786117315,1.001555912,2.31193399,0.208015652,0.302147344,-0.82740611,-0.565744548,-0.343595214,-0.597658337,0.79034562,-0.359598239,0.104417468,1.277489214,-0.342128699,-0.327210047,-0.406084714,0.348585314,0.798273914,1.129409179,0.241537771,1.14412384,1.498424766,1.042958468,1.413644244,-0.241582919,0.279842945,-0.002608662,-0.293011408,-0.425398271,0.801179364,-0.087515874,-0.154903987,0.127584071,-0.474832892,-0.090748994,1.436378814,0.141130512,0.558553979,-0.865892225,-0.376068457,0.631564483,0.778404587,1.564507434,-0.229394848,-1.517353236,-1.390747079,-0.264534895,0.476417539,-0.97463648,-1.276828643,-0.683816726,0.35757074,-0.442671827,-0.651514545,-0.766946613,-0.642132785,-0.46413742,0.01919593,-0.407050083,-0.1356912,0.111118379,-0.257955347,-0.262470969,-0.029236705,-0.566658055,-0.276833379,-0.38904331,-0.131228846,-0.078026683,-0.299931202,-0.274244635,-0.312660428,-0.116013321,tubestation
0.109170747,-0.888886827,0.598835461,0.138628913,0.408289993,-1.244849513,-0.129620689,0.203529194,-0.06359924,0.316934737,-1.105148598,0.569943045,0.064405211,1.17576584,0.690704993,-0.468448817,0.182794038,-1.153846376,-0.802057923,-1.417403383,-0.480660243,-0.26487944,-0.450662345,0.108945337,1.878988033,0.348355713,0.232634069,0.226388831,0.782667524,0.842825225,1.134843154,0.353933785,-0.28835582,0.116982322,0.178954714,0.912817634,0.452276219,0.646702366,0.771350904,0.374659612,0.096948552,-0.779466782,0.535990518,0.07149278,0.598880471,-1.210683035,-0.087089869,0.182647479,-0.085737378,0.39450467,-1.136869739,0.439937238,0.022909114,1.211961048,0.686319019,-0.546184626,0.261455024,-1.127946771,-0.818128606,-1.468812129,0.555319491,0.21041267,0.792430226,0.52530536,0.189886661,-1.546866608,-0.666440209,-1.424091046,-0.161679565,-0.182800758,-1.572930829,0.449258844,0.192628628,-0.066824498,0.351588017,-0.225761211,-0.035994199,-0.800287014,-1.322512526,-1.294858476,0.073472168,-1.633882563,0.03507249,0.119761644,0.800451495,-0.788815454,0.148798605,0.403837955,0.435749312,0.764790683,-0.254618891,1.94553977,-0.07324112,0.857739967,0.178768813,0.079630515,0.045663421,0.109705337,-0.03156158,-0.646190535,-0.294788864,-0.324002723,-0.453010671,-0.585691023,-0.677412887,-0.336400197,0.213314498,0.514016854,-0.726583887,-0.358605638,-0.622608407,0.57120067,-0.126836649,-0.079009599,-0.54739012,-0.457303869,-0.328862004,-0.011775666,0.023775021,0.292645305,-0.474907604,-0.564974855,0.0252159,-0.820619474,-0.045896734,1.047089179,0.227814081,0.747538298,1.762936138,0.995245148,-0.100182695,0.222322935,-0.127603628,-2.333218385,-0.434879065,2.0897571,0.545741685,-0.834727984,-1.221826207,-1.4847792,-0.43312639,0.286711656,-0.205906478,0.242882336,0.375008347,0.67579406,0.947335118,0.544241294,0.44899358,0.893719643,0.753703179,0.976766709,0.305665871,0.932041787,0.540183358,1.022239676,0.4460969,0.76051029,1.214474016,0.971075586,bus
0.028636401,0.403509421,0.077740983,0.027065198,-0.114220599,-0.624851426,-0.050221134,-0.539826495,-0.43835196,-0.746707426,-1.631799863,-0.338473753,-0.863782145,-1.463531708,-1.194292668,-0.909138742,-0.483329145,-0.969423059,-0.026094047,-0.677073048,0.308006511,0.039069555,-0.487977906,-0.127526423,0.948899253,0.694552734,0.032513956,0.368683773,0.277831111,0.269301805,0.576999593,0.923304943,0.52613691,1.440234784,0.690452437,0.623684522,1.181703141,0.212749883,0.959786562,0.282706767,-0.033747407,0.34138063,0.028270973,0.138054767,-0.040992844,-0.622518557,-0.028868001,-0.552763022,-0.437655643,-0.726519175,-1.647779809,-0.476772945,-0.937329616,-1.431213148,-1.31435833,-1.040762074,-0.481234602,-0.916172691,-0.082742455,-0.644587957,0.309500686,0.612988684,0.895942476,-0.334407922,0.290991572,-0.720570717,-0.050635646,-0.928283228,0.002478867,-1.356975403,-1.257564641,-0.180176149,-0.692952047,-0.853764028,-0.739019492,-0.764557784,-0.445874319,-1.448257675,-0.074324348,-0.647282882,-0.126664593,0.346239158,-0.165973325,-0.095686611,0.102163445,0.56620072,-0.350654438,-0.129335094,-0.572092036,-0.780146702,-1.231418247,1.567770139,1.289604923,0.085926176,-0.149951152,0.515847713,0.362357851,-0.852426805,1.091493767,-0.173112269,-0.355585759,-0.332694492,-0.59939198,-0.342615898,-0.700110318,-0.677182766,-0.517074327,-0.010399894,-0.920356808,0.022701236,-0.760981355,0.079526523,0.913789636,-0.480165708,-0.186149194,0.093302919,-0.497956353,-0.101615887,-0.003326388,-0.417683891,0.002214343,0.173706841,0.298541154,-0.214004482,-0.450056277,-1.344590588,0.049048116,1.363632563,0.756074135,-0.206342213,-0.52636183,1.522475425,0.723924133,-1.2870993,-0.445625366,-0.509099235,-0.550868946,-0.495035422,1.015242782,0.951429151,-0.531783127,-0.372463793,-0.408501805,0.095875495,-0.274880986,0.085605268,-0.110504538,0.301803416,0.268558277,0.40186217,0.418642527,0.553704215,1.026414414,0.428795421,0.668992397,0.557624121,0.781409119,0.647087245,0.917208175,0.698233411,tubestation
0.503021083,-1.725726334,-0.088983787,0.8368974,0.419115982,-0.425384114,-0.378476237,-0.124751262,-0.594205155,-0.416135391,-0.246871477,-0.33585023,-0.306030182,0.051823225,-0.238211859,-0.468429365,0.057770962,-0.05043578,-0.347911529,-0.148837325,2.096695114,1.048553633,2.46132373,1.010868842,1.59626072,1.437702609,0.902313423,0.73121536,2.011907854,1.58261045,1.554929282,1.42849648,1.731287291,1.191030584,1.319132042,2.527463633,1.263615271,2.616487491,1.629936,1.844074124,0.470432682,-1.625552612,0.054363804,0.750240883,0.487297675,-0.387943744,-0.409998764,-0.09275821,-0.654172553,-0.408639756,-0.267731776,-0.368987714,-0.394396142,0.065496654,-0.183682278,-0.311199081,0.042243116,-0.073175118,-0.191003844,-0.213083979,-1.117675504,-2.05070905,-1.100940609,-0.357364839,-0.682159469,-1.43548493,-0.47247642,-1.537045904,-0.434931855,-1.70780169,-1.182851681,-1.441516172,-0.490743467,-0.124460926,-2.124544899,-2.548698313,-0.815967908,-1.271870731,-1.757025099,-0.486716385,1.273455318,-1.387851769,1.333551871,1.31648856,0.782175941,0.634907188,0.625039055,0.079025237,2.120553966,0.475785582,1.092639672,0.205248534,2.590067849,0.739809689,0.152138979,0.102660534,1.276760209,3.256345136,0.909978173,1.201736818,-0.245615376,-0.129051106,-0.389247085,-0.330683579,-0.140149436,0.137850672,-0.220657167,0.008897558,0.733639216,0.674388773,0.126947434,-0.716936464,0.966353234,-0.479128132,0.617440896,1.41454028,-0.275667946,1.385902089,0.396514001,0.272207758,1.354142084,1.347518956,-0.388493071,1.899513949,0.283829255,0.352697181,-0.555332289,0.846381152,1.011052901,-0.907666265,1.524212525,-1.368363572,-0.663299105,1.07067223,-1.098265307,-0.25856795,-0.996719714,0.154009899,0.696748017,-0.361934203,3.526905613,2.179511725,3.281647309,2.034611909,2.055105429,1.68158735,2.060275555,1.671069346,2.796854119,2.174128478,1.834872267,1.985127254,2.482658557,1.566863799,1.708048999,1.936710208,1.596595377,1.82643864,1.258594669,1.995873619,restaurant
-2.347270632,-0.553993676,-0.597805416,0.064387907,-0.376053652,1.232092144,-0.46176193,0.438207908,0.97775027,0.597271933,0.266035613,-0.413563705,3.252585922,-0.365176597,1.01666101,1.90642169,-0.268470434,1.794177854,0.097070337,2.177660205,-0.450037468,-0.077094402,-0.156285641,-0.284271872,0.830415868,1.113246626,0.29695216,0.13877257,1.107865725,0.616023557,1.095306503,0.74096638,1.032703022,0.519695781,0.420349854,1.118881739,0.357155043,0.090956674,0.693360776,0.027556036,-2.337890391,-0.518989995,-0.537749959,0.039259144,-0.255161992,1.156261988,-0.375538878,0.524470405,0.999253836,0.651871702,0.345197759,-0.342391015,3.296395375,-0.384854985,1.109442212,1.872814227,-0.297371279,1.77008485,0.078917385,2.153200399,-1.356564688,0.27591213,-1.43402347,0.265140137,-1.169155778,0.921672883,-0.81463873,-0.316916654,-0.734413291,0.239439628,-0.18157742,-1.818177509,1.821996814,-0.144753874,0.100213598,-0.01954008,-0.590585617,0.294404723,-0.187863163,0.290941076,-2.311336409,-0.836262429,-0.818740627,0.164561043,-0.379844451,1.381505597,-0.416620307,-0.159904943,1.52983578,0.367996343,0.583501561,-0.010193064,3.37924395,-0.1674364,0.708625902,1.822859162,0.251994822,0.740922269,2.14872881,1.081666226,-0.334218117,-0.317729399,-0.092414843,-0.311413912,-0.298294786,-0.622970891,-0.127033425,-0.053663902,0.648264093,-0.624113633,-0.498590393,-0.239651199,-0.42721692,-0.409012972,0.084141401,-0.359338498,0.066046798,-0.084819518,1.046700085,0.226366051,0.151587465,-0.543219183,-1.987466761,0.032884513,-1.185939889,-1.112291975,0.204721323,-1.41625669,-1.799143337,-1.913628024,-2.928569254,-1.30839337,1.737313952,0.29465631,-2.379326114,-0.92045831,0.834376822,1.511465882,1.453997782,0.511937183,0.159985273,1.474523061,0.241875808,0.68946128,1.363712573,1.519948744,1.221240273,0.701278094,1.298390763,0.742841036,1.076007908,0.997836132,1.276957624,0.402708505,0.624028385,0.889035896,1.029375726,0.403166001,0.810626954,0.533875471,quietstreet
