mean0,mean1,mean2,mean3,mean4,mean5,mean6,mean7,mean8,mean9,mean10,mean11,mean12,mean13,mean14,mean15,mean16,mean17,mean18,mean19,var0,var1,var2,var3,var4,var5,var6,var7,var8,var9,var10,var11,var12,var13,var14,var15,var16,var17,var18,var19,median0,median1,median2,median3,median4,median5,median6,median7,median8,median9,median10,median11,median12,median13,median14,median15,median16,median17,median18,median19,min0,min1,min2,min3,min4,min5,min6,min7,min8,min9,min10,min11,min12,min13,min14,min15,min16,min17,min18,min19,max0,max1,max2,max3,max4,max5,max6,max7,max8,max9,max10,max11,max12,max13,max14,max15,max16,max17,max18,max19,kurtosis0,kurtosis1,kurtosis2,kurtosis3,kurtosis4,kurtosis5,kurtosis6,kurtosis7,kurtosis8,kurtosis9,kurtosis10,kurtosis11,kurtosis12,kurtosis13,kurtosis14,kurtosis15,kurtosis16,kurtosis17,kurtosis18,kurtosis19,mean_diff0,mean_diff1,mean_diff2,mean_diff3,mean_diff4,mean_diff5,mean_diff6,mean_diff7,mean_diff8,mean_diff9,mean_diff10,mean_diff11,mean_diff12,mean_diff13,mean_diff14,mean_diff15,mean_diff16,mean_diff17,mean_diff18,mean_diff19,var_diff0,var_diff1,var_diff2,var_diff3,var_diff4,var_diff5,var_diff6,var_diff7,var_diff8,var_diff9,var_diff10,var_diff11,var_diff12,var_diff13,var_diff14,var_diff15,var_diff16,var_diff17,var_diff18,var_diff19,scenes
-0.997109716,-0.388931487,-0.162376152,0.326281714,-0.001926633,1.233592993,1.336470911,2.01930634,1.150408678,0.299256419,2.152237908,1.30570995,1.698483993,1.139671925,0.890626951,1.432024977,0.224918203,0.975399235,0.39822728,0.561051903,0.673571103,-0.371428706,0.463938284,-0.572597361,-0.091734767,0.734966039,-0.485311837,0.45959941,-0.782217776,-0.823143112,-1.011129311,-0.774863976,-0.784587113,-1.09660451,-0.84309187,-1.102651607,-1.018045286,-1.03669318,-1.146202628,-1.081640306,-1.047374104,-0.36566791,-0.070688458,0.268848272,0.013313923,1.396986073,1.251446502,1.968982299,1.212091005,0.257941738,2.124980655,1.403268863,1.776255973,1.119615679,0.998287288,1.42770333,0.259270686,0.981796343,0.439450579,0.642061945,0.021246828,0.567629191,0.125029769,0.644587757,-1.642212491,-0.008041054,1.504803999,1.143562632,0.341269989,0.498159353,1.482000567,1.277276313,1.159377656,1.585646652,0.940208534,1.929567153,1.060333365,1.123014186,1.111695222,1.393425521,-0.00989905,0.1657875,-0.275854234,-0.708112213,-0.030661225,0.609429856,0.785269544,1.843016466,-0.002843771,0.094986779,1.089446127,-0.532443626,0.382311214,0.010839534,-0.451714952,-0.467407407,-0.872249781,-0.481873727,-1.037732465,-0.959576279,-0.352463164,-0.349600329,-0.654399205,-0.61178719,0.289807606,0.400621533,-0.116562173,0.06702279,1.104099652,-0.114047643,-0.068427303,-0.530839806,0.02553449,-0.24383894,-0.180038267,-0.748698879,-0.38000084,-0.234328377,-0.439456389,-0.906478939,-0.736586227,-0.778568835,0.745568061,-0.026397771,0.767414004,1.127807071,0.480370465,0.633919597,-0.283439074,-0.20179724,-0.748656172,0.073740963,0.578644708,-0.010335445,0.420019585,0.622025509,1.408770038,1.102892147,-0.019863657,-0.241922136,-0.466597926,-0.761691315,-0.496071453,-0.644178417,-0.356641561,-0.241337996,-0.489201462,-0.359620614,-0.233658936,-0.615775735,-0.789632287,-0.881022976,-0.84029017,-0.791175464,-0.721088018,-0.946245511,-0.778242934,-0.931927807,-1.104374347,-0.978750572,quietstreet
1.203415757,0.83824393,-0.221663572,0.416707343,-0.076521955,1.09165105,0.410039916,1.148813463,0.880578609,-0.072882265,0.856359861,-0.397220159,1.365691944,0.133124253,0.060075246,0.61781358,-0.342168136,1.032661338,-0.360351315,1.115316143,-0.337195062,-0.450131692,-0.277872166,-0.297944855,-1.012582528,-0.624783861,-0.336413166,-0.482355879,-0.533436543,-0.712833632,-0.620004532,-0.645382805,-0.437282205,-0.778188551,-0.567907823,-0.325409321,-0.423266235,-0.766538778,-0.918178667,-0.765605788,1.187800822,0.815351468,-0.227889346,0.485380946,-0.088063516,1.117985233,0.395377548,1.264713443,0.901976032,-0.099384983,0.837893225,-0.397020668,1.407660461,0.213065759,0.001979424,0.511082105,-0.253126245,1.05895432,-0.346352325,1.237595507,1.014267041,0.820266007,-0.143240678,0.544006872,0.441986571,1.482828575,0.629402351,1.091206835,0.631720556,0.930516867,1.048658308,0.295766227,1.284518729,0.586119552,0.967148423,1.061213612,0.466946984,1.208169032,0.661906489,1.125412765,0.50100751,0.460041102,-0.638053202,-0.228646572,-0.719175965,0.538218233,-0.301288611,-0.081099916,0.598878736,-0.91866334,1.278447173,-0.703283949,-0.288695438,-0.612410685,-0.446568736,0.420029273,-1.056451365,-0.36134453,-1.33922317,-0.601433602,-0.377613205,-0.367163045,-0.592784532,-0.484395625,0.069444752,-0.636527832,-0.369685541,-0.628788142,-0.143781304,-0.879481231,0.679083452,-0.464038084,-0.732591893,-0.508010976,-0.431060021,-0.212659664,-0.471873639,-0.293133228,-0.546155014,-0.752498685,-0.565670197,-0.536805514,1.030686136,0.246825473,-0.24155908,0.012210254,-0.117074487,-0.059321375,0.593073832,0.861117401,0.123861803,1.620538399,1.288486171,-0.624529514,1.433100131,0.73422804,-0.563460625,0.18851088,-0.42133495,0.206174502,-0.654913736,-0.893517753,-0.323007204,-0.770715027,-0.639390038,-0.563041241,-0.416839667,-0.532303607,-0.685726706,-0.678063081,-0.538917049,-0.570856963,-0.607459725,-0.462062197,-0.541596562,-0.710677637,-0.727425637,-0.300559351,-0.674572596,-0.776278629,busystreet
1.54296325,0.606876022,-0.671849603,-0.487815444,-0.004216494,-0.40266677,0.347493592,-0.146063756,0.114261617,0.076948021,-0.776971409,-0.233583152,-0.320341956,-0.278860597,-0.354235369,-0.119501918,0.491588955,0.233019166,0.214005732,-0.944289446,0.631324768,0.650312908,-0.820522371,0.963932687,0.703088064,0.419066917,-0.350903045,-0.648816672,-0.563253857,-0.591032672,-0.47806556,-0.422229861,-1.004903317,-0.941661762,-0.632260736,-0.609504674,-0.46555613,-0.742335896,-0.789174348,-0.800643824,1.406091534,0.573666063,-0.723790515,-0.545541689,0.062531554,-0.603722919,0.390566153,-0.150663529,0.141364484,0.072918399,-0.846632438,-0.085772088,-0.375706741,-0.324554814,-0.321135945,-0.108215807,0.51659739,0.267867912,0.238769489,-0.867434536,-1.307046727,-1.788869816,0.708884679,-1.899002294,0.310515158,0.069823669,0.55744225,0.780043785,0.654277679,0.690847035,0.029547447,0.558349652,0.56723092,0.423433266,0.717993132,0.423934664,0.782311693,1.078185215,0.716648315,0.470031051,0.608983411,0.343838811,0.794463912,-0.582964449,0.284189565,-0.418455833,0.134187462,-0.8242131,-0.737618224,0.331923865,-0.932210983,-0.793898772,-1.011930981,-0.978676105,-0.992176491,-0.729000553,-0.608159067,-0.656998176,-0.579659601,-1.418484472,-0.044984209,0.226261228,1.085016856,-0.647937087,-0.587729574,-0.853476332,-0.354855539,-0.771718187,-0.782399466,-0.572991744,-0.726790983,-0.857162008,-0.420111889,-0.323873309,-0.654377781,-0.661466314,-0.666172095,-0.468373561,-0.658732021,-0.822575492,1.70173472,1.545872798,-1.654369568,0.922505325,-0.792786993,0.369280556,-0.399156434,0.241621957,1.229465646,-0.943491034,1.830558466,-0.284495237,-0.474166192,0.143106285,-0.350025428,1.28270678,-0.297503675,1.027709276,-0.074229099,-0.376227308,-0.337243085,-0.086112046,-0.741547383,-0.883717189,-0.879707551,-0.902949862,-0.976349301,-0.846645483,-0.852412113,-0.762800784,-0.750867726,-0.874032948,-1.1343059,-0.982388316,-0.903089062,-0.893660245,-0.695368769,-0.755165396,-0.685516305,-0.952820521,busystreet
-0.237466893,-0.775132838,0.285784921,-2.063247351,0.105937303,-0.45022575,-0.403241707,-1.999897131,-2.17460416,0.054563812,-1.699858231,-0.44561804,-2.826121593,-2.28671172,0.407620701,-0.374806334,1.042692233,-0.430481105,0.809095946,0.587375578,-0.052781599,-0.330117848,0.611089603,0.830311408,-0.050314581,3.203366247,0.727201895,2.962352125,3.302226098,1.876848041,3.40118078,0.57816714,2.576779601,1.485237281,0.9254888,2.726632859,1.978966581,3.759168249,2.087059709,2.899922035,-0.293249605,-0.845556296,0.410044219,-1.910834132,0.097087215,-0.631251073,-0.273860102,-1.630120461,-1.85099349,0.197541358,-1.993196271,-0.45604323,-2.581880343,-2.281781998,0.274478008,-0.657713633,0.815440231,-0.362601845,0.76359421,0.406734748,0.441779678,0.258331165,-0.517456775,-2.744656431,-0.699419768,-1.255632395,-1.486435213,-3.257085186,-3.811024606,-1.767268312,-2.555488312,-0.991014233,-3.081444173,-1.978458574,-0.859187854,-0.981838859,-0.892029513,-2.392264279,-1.700579024,-1.364845162,-0.004114659,-0.124025655,-0.193462902,-1.501673005,0.016284078,1.983791593,-0.369883585,-0.438973802,-0.970019421,0.648674856,0.641987335,0.022221512,-0.251129791,0.309530755,1.990333355,2.105802546,3.588807058,2.547675387,2.47093662,1.642503884,-0.339217396,-0.335247913,-0.328904968,-0.21903868,0.107913457,1.919631665,0.032121047,1.157531041,1.615502989,0.411072576,1.682015038,0.337059944,0.870418619,0.515215151,1.155978054,0.589248277,1.232469183,0.70791135,1.171539456,0.048396146,-0.606594009,-0.344313334,1.044689361,-0.832353885,-0.105215015,0.436663981,0.918356686,0.509298255,0.654507226,1.623306116,-0.013916315,-0.38569233,-0.332384885,-1.255787513,-0.330969338,0.544980017,1.322559503,1.068830409,-0.262351972,-0.54286937,0.064635435,0.068778405,-0.011778283,0.100479344,-0.159945753,0.048269846,0.138483389,0.200103161,0.712201418,0.807762938,0.605004419,0.294973688,0.276835997,0.216360311,1.101829331,1.513368328,1.497010497,1.951032268,1.397598548,1.495502504,tubestation
-0.324375775,0.277221148,-0.663171535,1.322109131,0.666734556,-0.092623972,-0.770581803,-0.104746169,-0.41004686,-0.713071096,0.601831986,-0.439919326,-0.337278362,-0.627093548,-0.135113474,0.329462097,-0.932571244,0.360117614,0.271726742,-0.117094001,-0.718084285,-0.729790094,-1.002417083,-1.129481517,-1.150571351,-1.081127382,-0.888686445,-0.913553902,-1.228135755,-1.189869264,-1.083648778,-0.792509454,-0.994517971,-1.014259307,-0.602445263,-1.067714338,-1.136896897,-0.921951095,-1.153695072,-0.92302811,-0.250560519,0.260468992,-0.69975187,1.382680071,0.630674162,-0.074093151,-0.825002513,-0.110752555,-0.414322474,-0.735044174,0.687805968,-0.462759675,-0.314204064,-0.619091848,-0.262427524,0.305024365,-0.89106369,0.315424549,0.264493544,-0.116741753,-2.162276722,-1.788869816,1.039689204,-0.401134195,1.417521554,0.389712566,0.762330611,0.849208348,0.862928899,0.631693926,-0.481616941,0.387561679,0.322117737,0.714435464,1.06771683,1.285951252,0.185857543,1.236854244,1.439957559,1.043244031,-1.589730532,-1.065514366,1.046883204,-0.381613285,0.061907307,-1.093540304,-0.73044028,-1.074039282,-1.538807712,0.331923865,-0.919837363,-0.748048401,-1.185405272,-1.162022226,-0.289099512,-0.760644517,-1.071126056,-0.739104817,-0.68244327,-1.127306397,6.898093937,5.290085511,5.553645684,1.405955161,-0.322677185,-0.458055031,-0.172076043,-0.62208043,-0.652819215,0.934030469,0.798718688,0.165893962,-0.217899746,-0.291714324,-0.08284266,-0.751073959,-0.112802068,-0.326578024,-0.689964877,-0.814515712,1.953343453,1.847449963,-1.604418384,1.76225022,0.142710519,0.008080186,-0.712299515,0.448052732,0.118329687,-1.882227085,1.556188676,-1.216117699,-1.105122271,0.192327696,-1.164867364,0.0675048,-1.387270065,-0.035135992,0.402505952,0.032785986,-0.323423277,-0.285805021,-0.751796752,-0.963295511,-0.875362636,-0.8876117,-0.919105117,-0.9217649,-0.840684556,-0.84011382,-0.888748618,-0.801559608,-0.722967779,-1.079156942,-0.852647846,-0.647011004,-0.751965476,-0.780443631,-0.898215243,-0.71344604,tubestation
-0.387333888,-0.494240071,1.185468975,-0.675199656,0.745344801,-0.669584079,1.047836957,0.300502524,-0.434029353,1.36612655,-1.263523708,1.93763684,2.261286916,1.60245133,2.444038971,-0.210571205,0.881091147,-1.190479318,-0.738451646,-0.868051684,-0.418688356,0.972259978,0.16351009,-0.482124775,1.004641631,0.487758482,0.409860349,0.262667329,1.507256181,0.143026497,0.521813257,0.8099311,0.578787288,0.611686818,0.272478003,0.106406107,0.680430799,0.166640779,0.584457907,0.52694276,-0.430580629,-0.400601634,1.275311292,-0.683871555,0.890550627,-0.741547092,1.104286767,0.329154085,-0.601964369,1.421830446,-1.330384681,2.098587131,2.432012343,1.881513227,2.504264528,-0.292992938,0.876413885,-1.235402576,-0.730349907,-0.859576283,0.466296513,0.267992179,0.725785544,-0.638931114,-0.791424544,-0.738008315,-0.303849008,-0.356822396,-1.307666067,0.19467362,-1.470035904,0.412444573,-0.322219566,-1.771777161,0.608577439,-0.036263488,-1.148649444,-1.241192723,-1.534141618,-1.012659929,0.151153101,0.096552468,0.36466926,-0.751076486,0.637659941,-0.192807786,1.209785348,1.010259734,0.26717267,1.02169783,-0.092788582,1.807627813,1.158045815,0.961651095,1.588080749,1.064308226,2.501804361,0.271777067,1.673796801,1.116079124,-0.283007067,-0.359021419,-0.448796556,-0.18192929,-0.11102831,-0.192900772,0.204458116,0.237640673,-0.516030426,0.513822021,0.508953189,-0.27107983,0.076235229,2.365731345,-0.105494756,0.77571391,1.99530992,0.496744508,3.313863728,0.933089385,-0.663588457,-0.226054319,0.828872741,-1.259682789,1.392875636,-0.720790556,1.04495605,2.137344585,-1.570047812,-0.12621322,-1.646900884,0.292768663,1.908945139,1.02532297,1.186108587,0.51559589,0.283001697,-0.638988951,1.105280824,2.33278727,0.111881505,0.945081792,-0.144703023,0.502607038,0.956257634,0.765120779,0.688589077,0.538572078,0.725611388,0.627038968,0.917376292,0.812735572,0.568565454,1.019679801,1.04494552,0.798890772,0.694343412,0.279236133,0.267397276,0.605248392,bus
0.703655535,0.477782826,-0.93883311,0.434318419,0.752693191,-0.695377052,1.746775683,0.009876147,0.067916456,1.123508247,-0.057707694,0.488395321,-0.559443145,0.476916002,0.062560491,-0.079701197,1.79368508,0.486037207,1.391402181,0.985285353,2.864646323,1.002939951,1.523909726,0.568522526,-0.510633316,-0.831989972,-0.059365169,0.500076341,-0.678437162,-0.464772424,-0.653719714,-0.217461261,-0.096388797,-0.792313697,-0.267802135,-0.293474283,-0.599725518,-0.397058795,-0.461545776,-0.276863371,0.757596555,0.828643846,-1.013819427,0.561636769,0.704150282,-0.698788138,1.725989591,-0.159955724,0.076112979,1.050541466,-0.074526902,0.547582744,-0.576140284,0.436711922,-0.02474347,-0.082759304,1.74653123,0.510078715,1.358156443,1.065231659,0.439193164,0.609610564,-0.613772382,0.616359746,0.957834367,-0.182726006,0.989087903,0.369673917,0.550621808,0.810478213,0.503292912,0.553835728,-1.330381505,1.333449286,0.360382986,-0.351669556,1.505742737,0.397445679,0.510469664,-0.015373501,1.018551989,0.438393607,-0.321530586,0.196017224,0.406317283,-0.556056995,1.370302266,1.071613992,-0.803093206,1.133330691,-0.849382592,-0.043915106,-0.431505631,0.060885379,0.37105063,0.383629542,0.681112727,0.889580012,-0.125254703,-0.054851752,-0.380888796,-0.377612475,-0.681332217,-0.592952195,-0.322449896,0.056392871,-0.233242174,-0.789565624,-0.673517797,0.093180712,-0.633550154,-0.645251028,0.534871321,-0.283309367,0.392821873,-0.094499781,-0.321867695,0.089385169,-0.110905929,0.038726214,-1.333565421,-0.801746627,2.079333109,-1.705614915,0.835270456,0.589847238,-0.851630552,0.702489283,0.259575943,0.77401988,-0.574258793,-0.676766138,-1.648040301,0.016643121,0.644406916,-1.233378921,0.03917477,0.186207966,0.242100161,-1.724888054,-0.239160379,-0.774941994,-0.174266955,-0.610638491,-0.490621669,-0.473014319,0.02313099,-0.596109681,-0.489473817,-0.722482683,-0.621485974,-0.292654843,-0.667496517,-0.705147709,-0.533576147,-0.650734305,-0.47390513,-0.560460683,-0.547983201,-0.550964477,bus
-0.251844136,0.276605239,-0.7003022,0.666584177,-0.282873495,1.169537512,0.614832043,0.110885945,1.273543424,0.241967469,0.704997117,-1.529677475,-1.190077813,-0.162044723,-0.199225348,0.502860726,-0.02842852,0.673890126,0.039243375,1.079481804,-0.422912633,-0.240866214,-0.560766939,-0.434680601,-0.346028031,0.745520847,1.127353737,0.546358014,0.37419287,0.386351472,0.668074522,2.421939682,3.545101132,1.250754933,-0.281455023,0.594746766,3.077311268,2.797301447,1.72057071,0.988016965,-0.180371445,0.389911133,-0.727882125,0.591079555,-0.243108032,0.927235109,0.811619655,0.028568834,1.221484673,0.280121657,0.623167494,-1.321828293,-1.495023586,-0.230855594,-0.22124496,0.566876356,0.108440486,0.40550577,0.312338828,0.747010095,-2.159232773,-1.788869816,-0.309651118,-0.401134195,-0.205275931,1.350816584,-2.936705591,0.238806939,-0.168254516,0.394772043,0.166015457,-5.074444491,-1.44289461,-1.840467991,0.037942653,-0.617334901,-4.37810068,-0.309876956,-3.637210115,0.266173673,-0.649180474,0.442818044,1.174427574,0.120988412,-0.549158346,2.864825385,1.298317246,1.897439308,1.235860171,0.901077373,2.92106055,-0.763473887,4.826172197,0.083147917,0.059309746,1.546908657,1.131541766,3.615614217,-0.007913204,1.054661476,1.928281383,1.070418872,0.418338129,-0.358766494,-0.133634024,1.964368663,7.967328448,2.760505224,0.425515271,-0.023190424,6.599205212,6.29574048,4.998194537,1.079384653,0.045130949,1.030954218,2.995338308,2.591426102,7.039928215,0.464937873,1.750312409,1.847654246,-1.104657765,1.29097513,0.315417353,0.250480451,-0.652592244,0.526886351,1.291241411,-1.029300593,1.246037632,-0.326795593,-0.443754912,0.536974475,-0.371399095,0.447496933,-0.664650803,0.482585063,0.084287344,-0.435611595,0.107474831,0.130417079,-0.324078888,-0.504055042,-0.408169739,-0.172020073,-0.063062809,-0.327560139,-0.526293515,-0.410309164,-0.137747923,-0.265329307,-0.136726487,-0.399269129,-0.422901319,0.068069874,0.033569565,0.193935958,-0.001595501,-0.067570225,busystreet
-1.244925049,2.254163736,0.382392095,-1.592991108,0.389232884,0.072446058,-0.794272696,0.831389509,0.769098569,1.458871116,2.35271055,2.744449236,1.079675233,1.469763429,2.258159338,1.804697852,1.243540334,-0.76900322,-0.493218799,-0.427948116,-0.197315758,-0.466735069,0.275656589,-0.947446811,-0.545838393,-0.871310878,-0.601861531,-0.720025609,-0.963093487,-0.405449003,-1.256619007,-0.986226069,-0.745900281,-1.06060716,-0.332887689,-0.995384795,-1.055584908,-0.774972015,-0.87474653,-0.673675192,-1.071666054,2.138954208,0.179224716,-1.530184807,0.433450639,0.029763168,-0.924270538,0.825832536,0.784629832,1.392108004,2.378957861,2.817427578,1.073095303,1.465102743,2.234097877,1.813784659,1.246836224,-0.659532906,-0.477912021,-0.478600829,-2.439666813,-1.788869816,-0.002232144,-0.94381513,0.215749393,1.052920674,0.673127039,1.535007586,1.323874135,2.148691749,1.269170012,1.757461293,1.228825022,1.877061288,1.467842676,1.605131357,1.35623525,0.16882323,-0.423777093,1.091144484,-0.451092424,2.052926322,1.26489538,-1.11438618,0.300043666,0.186588999,0.112443377,-0.136159909,-0.200886894,1.820944313,1.235090365,0.769540538,-0.117693751,-0.567925899,1.157613746,-0.205554235,-0.487813802,-1.548952073,-1.354600269,-0.498149756,0.737635348,4.269167023,-0.562696576,0.755791453,0.446475813,0.080661949,0.778100227,-0.869676457,-0.611576062,-0.922734976,0.597100081,0.118101551,-0.644878815,-0.613537646,-0.571974456,-0.508359804,-0.191703308,-0.287513063,-0.278707984,-0.648228347,2.018726662,2.320029816,-1.696624486,0.137174289,-0.016299519,-1.076526143,-1.021157843,-0.641018728,0.550453708,0.252941395,2.55219945,1.08741472,-0.006059812,0.716387783,-0.051912472,0.654571063,-0.473456454,-0.624754876,-0.603027639,-0.888680806,-0.061529999,0.039173867,-0.537751418,-0.835944183,-0.696393949,-0.895336748,-0.329496719,-0.586630329,-0.72544915,-0.94637273,-0.873175716,-0.745857371,-0.259880637,-0.682378155,-0.738304086,-0.768866069,-0.680048281,-0.68720951,-0.77507013,-0.70324505,train-ter
0.629134803,-0.033414026,0.774291751,-0.069701153,0.75958272,0.146260867,0.613069189,0.177319418,-0.23677743,0.346394645,-0.497733852,0.517352128,0.051507025,0.54265995,0.356285146,-0.064324281,0.757943614,-0.219529643,0.601710575,-0.702087315,-0.275577175,1.268654008,0.098239066,1.28137564,0.520486891,0.63987642,0.645814195,-0.019857533,0.415276221,-0.118129292,0.665465737,0.209881396,-0.059452222,0.149299324,-0.105904863,0.078801845,-0.019774715,0.100493638,-0.268609929,0.054072627,0.597047727,-0.179068252,0.684722485,0.005247047,0.759227905,0.092479625,0.66860194,0.167810351,-0.200421924,0.314046365,-0.543805691,0.589079199,-0.001602731,0.422974428,0.393023558,-0.091431296,0.623933043,-0.235722001,0.596379088,-0.666946019,0.771306441,0.476695859,0.753132487,-0.505040903,0.624611748,0.208141,0.035739803,-0.302468518,-0.126880053,0.671780751,-0.452828166,-0.604828068,0.483676853,0.564195064,0.279642116,-0.005450956,0.903091848,-0.118303448,1.009946728,-0.549282007,0.510045717,1.157764372,0.89195156,0.53525411,1.029168462,0.929054085,0.771572716,0.424905206,0.072310176,-0.131087111,0.340740301,0.191456819,0.21637636,0.977679901,0.19441171,0.433460629,0.479797881,0.306821116,0.310093888,-0.105459613,-0.347700861,-0.349553202,-0.51011559,-0.593070722,-0.565967561,-0.318554972,-0.615859311,-0.075815099,-0.540859664,-0.729461587,-0.169027011,-0.492335521,-0.397248707,0.012260366,-0.583450755,-0.309448957,-0.137512825,-0.186819541,-0.2299315,-0.164624561,-0.794527326,-0.383439329,1.114196549,-1.338365251,0.328416172,-1.41328787,-0.841083213,-0.229778737,-1.594719388,0.715971822,0.374329312,1.809385516,0.203072652,-0.688405647,0.037998416,-1.975621014,-0.314189367,-0.670234237,1.442706475,2.124316746,1.13141779,2.745593476,0.849144724,1.590072458,1.602232581,1.504898429,1.490021548,1.176991958,1.621995143,1.157973739,1.348293059,1.154000411,1.300216222,1.325258031,1.359287278,1.286177031,1.138505871,0.77483997,0.522855329,0.635987166,market
0.178598629,-0.944640516,0.35047884,-0.313272355,0.577147494,-0.584221794,0.442030722,0.326369311,-1.0929007,-0.220094109,-0.432466283,0.129103241,-1.331159859,-0.027656628,0.059304572,-0.540353652,0.916178923,-0.354223344,-0.05647243,-0.506020373,-0.425344823,-0.27072566,-0.152794935,0.186345244,0.022214258,0.349364471,0.585790856,0.666800854,1.022830535,0.416978632,1.411556026,1.438738248,0.436905328,1.469872406,0.847317083,0.63124397,0.992782637,0.919945934,1.124026417,1.388636205,0.200455812,-0.931810207,0.32907598,-0.263550765,0.584901346,-0.505482929,0.386021463,0.428846298,-1.05219744,-0.253129755,-0.476601471,0.175623792,-1.425290813,0.008926495,0.036387643,-0.540886979,0.964092145,-0.30623993,0.008800629,-0.441761732,0.517136143,0.275445239,0.207677223,-1.011878172,0.266832785,-0.810599025,-0.076466537,-0.46467147,-2.1210092,-0.181156872,-3.011576901,-1.179333516,-1.016309244,-1.621482434,-1.318530793,-0.906447487,-0.741667318,-1.711997632,-1.011214045,-2.037362635,-0.170689572,-0.075606259,0.056683387,-0.080213082,0.930762074,-0.543242621,0.393372533,1.437611645,-0.934695027,0.640048928,1.228382171,0.949742798,-0.931207134,2.847018403,0.158369984,-0.438014304,0.725106917,0.28223281,0.432582521,0.329166744,-0.340025124,-0.32106622,-0.430363105,-0.201869466,-0.304736391,-0.216959025,-0.464891322,-0.100347122,-0.081190551,-0.100681498,1.136305209,-0.642005024,-0.580979458,0.417056286,-0.303488618,-0.434071975,-0.034526834,-0.155088388,-0.486020844,-0.343725971,-0.686319246,-0.824121426,0.12455355,-0.279832929,0.176342969,-0.573595732,0.430675115,-0.008114284,-1.764226553,-0.248764354,-0.153710982,-0.126913796,-0.572085659,-0.486332591,-0.06709918,-0.208481307,-0.251393688,-1.854819235,-3.146106719,-2.055506245,0.18160565,0.518665289,0.483679242,0.611382353,0.295644043,0.727518086,1.222836236,1.31857534,1.172882895,0.925884697,1.399773874,1.289341381,1.150613636,1.442988597,1.979073243,1.924550661,1.971744242,1.462639189,1.450081066,1.721258014,restaurant
-0.891534188,-1.377275351,0.457191912,-1.168316825,0.315400416,-0.70882363,-0.389424172,-0.884923052,-0.815528564,0.690438213,-1.127157926,-0.252018308,-2.199004195,-1.330998743,-0.492151156,-1.554912351,0.663953325,-0.207041839,0.603272808,1.425732888,2.567786961,4.783478704,1.83031454,1.812591969,0.43828118,0.977450904,1.355877595,2.493275856,0.410744504,4.258212824,1.213166003,0.030187196,0.13357625,0.209513164,0.307888255,0.833697353,0.271263833,0.445501835,-0.291368925,2.88877835,-1.199867276,-2.018638187,0.63901685,-0.988021499,0.403844083,-0.555047182,-0.648213224,-0.454393228,-0.827682213,0.114949658,-1.265104782,-0.195209268,-2.032428205,-1.151916108,-0.499876137,-1.314825579,0.471201626,-0.393212093,0.711275875,0.520294432,-1.656194178,-1.788869816,-0.241540938,-1.941997476,-0.383248527,-1.585159873,-0.423659185,-1.838373442,-0.643062817,0.760734648,-1.1838726,-0.482142776,-1.192810337,-1.024423693,-0.413423088,-2.24703947,0.406262138,0.335624414,0.555794205,0.538946088,-0.325254112,0.433217885,1.166809613,-0.10888537,0.461322522,-0.489724958,1.455924855,0.644633059,-0.216545359,2.250514861,0.184101353,0.48554796,-1.184718208,-0.624676297,0.213584567,-1.21917315,0.967815017,0.661953379,-0.379346238,2.137305258,-0.369788221,-0.355715424,-0.625472711,-0.151524267,0.33391604,0.033801259,0.513615659,-0.038174959,0.133811374,-1.011642181,-0.045607456,-0.033850716,-0.055849167,0.04367499,0.263771698,0.220685617,0.011185018,-0.043643628,-0.406043207,-0.644885608,1.210252837,1.230643294,-1.207816149,0.707490003,0.197273764,-0.373544222,0.380163156,-0.471933832,-1.284932557,-1.617444527,-0.007744518,-0.670298086,-0.956010071,0.270287513,-1.494833377,-1.094316634,-0.266591722,-1.216532179,-1.52264512,-1.029199933,0.520443131,0.537417417,0.263624272,-0.222183982,-0.061777377,-0.135923701,0.337233294,0.213700934,0.024976829,0.06261231,0.524299225,-0.187041784,-0.414775373,-0.225824189,0.188889667,0.066191762,0.172477769,-0.267026559,-0.40497805,-0.086990528,tubestation
